name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;211;0;423;3123;1675;3123;1535;0
header;134;216;134;249;1757;249;1757;216
A;936;282;936;310;957;310;957;282
A;479;893;479;903;484;903;484;893
B;935;961;935;988;955;988;955;961
B;791;975;791;991;799;991;799;975
A;295;1124;295;1133;301;1133;301;1124
C;934;1605;934;1632;954;1632;954;1605
B;1277;2207;1277;2221;1285;2221;1285;2207
D;935;2277;935;2303;957;2303;957;2277
B;1162;2298;1162;2313;1170;2313;1170;2298
A;1052;2536;1052;2547;1058;2547;1058;2536
B;449;2932;449;2947;469;2947;469;2932
B;785;2932;785;2946;805;2946;805;2932
