name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;536;0;442;3127;1144;3127;1120;0
header;280;144;280;184;1918;184;1918;144
A;1090;212;1090;240;1113;240;1113;212
B;816;489;816;516;851;516;851;489
B;1096;846;1096;875;1118;875;1118;846
C;1085;1515;1085;1542;1106;1542;1106;1515
D;1081;2182;1081;2212;1106;2212;1106;2182
A;578;2456;578;2471;586;2471;586;2456
B;627;2503;627;2519;636;2519;636;2503
A;1117;2647;1117;2663;1125;2663;1125;2647
B;531;2859;531;2886;546;2886;546;2859
A;633;3013;633;3013;634;3013;634;3013
